bootstrap,N,C
39,7,0.9712297315085049
39,8,0.9722821662944269
39,9,0.9729332303631881
39,10,0.9736564988650495
39,11,0.9743149806355977
39,12,0.9748553978280248
39,13,0.9754343425824352
39,14,0.9759873722987932
39,15,0.976396098920333
39,16,0.9767091561792853
39,17,0.9769242067958585
39,18,0.9773020736359312
39,19,0.9774795711108152
39,20,0.9777359913717201
39,21,0.9779099662671444
39,22,0.9780971273216102
39,23,0.9783329138776385
39,24,0.9784823491881789
39,25,0.9785841820363015
40,2,0.9565970442391606
40,3,0.9624937230615532
40,4,0.966192036861842
40,5,0.9679324273623894
40,6,0.9696667029071061
40,7,0.9710249528308459
40,8,0.971829427549697
40,9,0.9727930433051608
40,10,0.973743442951277
40,11,0.9743681034287088
40,12,0.9749749698352475
40,13,0.9753170311902204
40,14,0.975658461828384
40,15,0.9759548314944224
40,16,0.9763982317868238
40,17,0.9765813384997369
40,18,0.9768018978440792
40,19,0.9770045726688582
40,20,0.9772144385835986
40,21,0.9773422298075142
40,22,0.9775751119183785
40,23,0.9777523456092797
40,24,0.9778868379566962
40,25,0.9780953379999541
41,2,0.9553167095372778
41,3,0.9622016204755066
41,4,0.9655391234087675
41,5,0.9676254646305226
41,6,0.969202941208627
41,7,0.9706164173971205
41,8,0.9715856220142205
41,9,0.9724561541547264
41,10,0.9731540376919798
41,11,0.9737939326551488
41,12,0.9744565239064261
41,13,0.9751039975410589
41,14,0.9754617408584574
41,15,0.9758009641408482
41,16,0.9761145328492487
41,17,0.9765036859233962
41,18,0.9770119080319306
41,19,0.9773105121785467
41,20,0.977487940362046
41,21,0.977627135473271
41,22,0.9778627307798788
41,23,0.9780471861465999
41,24,0.9782702019959244
41,25,0.978455202790703
42,2,0.9570379755598926
42,3,0.9634438662935095
42,4,0.9662683764632432
42,5,0.9685969587375923
42,6,0.9701272533619218
42,7,0.971293927572149
42,8,0.9724799527553739
42,9,0.9732962828164227
42,10,0.9738556495976076
42,11,0.9745312984791102
42,12,0.975051062496488
42,13,0.975479971757235
42,14,0.9758873220685029
42,15,0.976383272803357
42,16,0.9766762488317858
42,17,0.9770702899013213
42,18,0.9773369173317864
42,19,0.9775197997171347
42,20,0.9776047598614162
42,21,0.9778838199739872
42,22,0.9781234254523186
42,23,0.9783488102527904
42,24,0.9785034706783757
42,25,0.9786550192980068
43,2,0.9589219613808909
43,3,0.9644328173780783
43,4,0.9677713791710779
43,5,0.9702415429775145
43,6,0.9714641575122911
43,7,0.9727182288218739
43,8,0.9736536497594811
43,9,0.9744513485177154
43,10,0.9751336706207742
43,11,0.9754804520882346
43,12,0.9759026524241068
43,13,0.9762020316410807
43,14,0.9761985112907079
43,15,0.9767782727566992
43,16,0.9770434711685483
43,17,0.977313134104926
43,18,0.9775390434807126
43,19,0.9776556194309751
43,20,0.9779426923605522
43,21,0.9781630010695952
43,22,0.9783356434753161
43,23,0.9784836745470488
43,24,0.9786578956518391
43,25,0.9787889469434933
44,2,0.9580613301376841
44,3,0.9644062604718449
44,4,0.9677950041221962
44,5,0.9698111440630485
44,6,0.9710735208655258
44,7,0.9723955803444029
44,8,0.9730170780401286
44,9,0.9736772291766361
44,10,0.9745424744817679
44,11,0.9749270214928416
44,12,0.9756035196168085
44,13,0.9759122346359275
44,14,0.9763101400189585
44,15,0.9767443654470231
44,16,0.9770188911191912
44,17,0.9773177045876744
44,18,0.9775115906169863
44,19,0.9777382514141618
44,20,0.9779097308130961
44,21,0.9779921213578698
44,22,0.9781959349269113
44,23,0.9782946400852938
44,24,0.9785494286031621
44,25,0.9786525538231288
45,2,0.9596663344932922
